CustomerTransactionID,CustomerID,InvoiceID,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized
20481,888,4263,2013-03-27,5755.00,863.25,6618.25,0.00,2013-03-28,1
20484,1,4264,2013-03-27,1310.40,196.56,1506.96,0.00,2013-03-28,1
20488,847,4265,2013-03-27,1643.00,246.45,1889.45,0.00,2013-03-28,1
20494,907,4266,2013-03-27,3676.00,551.40,4227.40,0.00,2013-03-28,1
20499,837,4267,2013-03-27,2353.00,352.95,2705.95,0.00,2013-03-28,1
20504,850,4268,2013-03-27,2043.00,306.45,2349.45,0.00,2013-03-28,1
20507,401,4269,2013-03-27,2574.00,386.10,2960.10,0.00,2013-03-28,1
20512,1,4270,2013-03-27,3519.00,527.85,4046.85,0.00,2013-03-28,1
20515,401,4271,2013-03-27,2250.00,337.50,2587.50,0.00,2013-03-28,1
20521,1,4272,2013-03-27,559.80,83.97,643.77,0.00,2013-03-28,1
20524,801,4273,2013-03-27,202.50,30.38,232.88,0.00,2013-03-28,1
20529,816,4274,2013-03-27,749.00,112.35,861.35,0.00,2013-03-28,1
20532,846,4275,2013-03-27,90.00,13.50,103.50,0.00,2013-03-28,1
20538,1,4276,2013-03-27,6650.00,997.50,7647.50,0.00,2013-03-28,1
20543,1,4277,2013-03-27,16510.80,2476.62,18987.42,0.00,2013-03-28,1
20546,401,4278,2013-03-27,167.00,25.05,192.05,0.00,2013-03-28,1
20549,1,4279,2013-03-27,1418.40,212.76,1631.16,0.00,2013-03-28,1
20555,878,4280,2013-03-27,3100.50,465.08,3565.58,0.00,2013-03-28,1
20558,401,4281,2013-03-27,890.00,133.50,1023.50,0.00,2013-03-28,1
20564,918,4282,2013-03-27,1428.00,214.20,1642.20,0.00,2013-03-28,1
20567,401,4283,2013-03-27,302.00,45.30,347.30,0.00,2013-03-28,1
20570,401,4284,2013-03-27,1806.00,270.90,2076.90,0.00,2013-03-28,1
20576,1,4285,2013-03-27,4051.00,607.65,4658.65,0.00,2013-03-28,1
20204,1,4202,2013-03-27,1296.00,194.40,1490.40,0.00,2013-03-28,1
20206,401,4203,2013-03-27,864.00,129.60,993.60,0.00,2013-03-28,1
20208,401,4204,2013-03-27,864.00,129.60,993.60,0.00,2013-03-28,1
20214,401,4205,2013-03-27,2271.00,340.65,2611.65,0.00,2013-03-28,1
20217,866,4206,2013-03-27,8432.00,1264.80,9696.80,0.00,2013-03-28,1
20221,823,4207,2013-03-27,1188.60,178.29,1366.89,0.00,2013-03-28,1
20225,1,4208,2013-03-27,330.40,49.56,379.96,0.00,2013-03-28,1
20231,401,4209,2013-03-27,4257.00,638.55,4895.55,0.00,2013-03-28,1
20236,986,4210,2013-03-27,1085.60,162.84,1248.44,0.00,2013-03-28,1
20239,401,4211,2013-03-27,129.00,19.35,148.35,0.00,2013-03-28,1
20243,401,4212,2013-03-27,455.20,68.28,523.48,0.00,2013-03-28,1
20248,1,4213,2013-03-27,3052.80,457.92,3510.72,0.00,2013-03-28,1
20253,401,4214,2013-03-27,2400.00,360.00,2760.00,0.00,2013-03-28,1
20259,986,4215,2013-03-27,13266.00,1989.90,15255.90,0.00,2013-03-28,1
20262,1,4216,2013-03-27,996.00,149.40,1145.40,0.00,2013-03-28,1
20265,1,4217,2013-03-27,524.50,78.68,603.18,0.00,2013-03-28,1
20268,819,4218,2013-03-27,464.00,69.60,533.60,0.00,2013-03-28,1
20272,401,4219,2013-03-27,690.20,103.53,793.73,0.00,2013-03-28,1
20277,1,4220,2013-03-27,3181.00,477.15,3658.15,0.00,2013-03-28,1
20283,1,4221,2013-03-27,1480.00,222.00,1702.00,0.00,2013-03-28,1
20286,974,4222,2013-03-27,1415.00,212.25,1627.25,0.00,2013-03-28,1
20292,1,4223,2013-03-27,3194.75,479.21,3673.96,0.00,2013-03-28,1
20295,992,4224,2013-03-27,109.50,16.43,125.93,0.00,2013-03-28,1
20301,1,4225,2013-03-27,1592.20,238.83,1831.03,0.00,2013-03-28,1
20306,973,4226,2013-03-27,19901.00,2985.15,22886.15,0.00,2013-03-28,1
20311,1,4227,2013-03-27,3927.00,589.05,4516.05,0.00,2013-03-28,1
20317,1,4228,2013-03-27,1241.20,186.18,1427.38,0.00,2013-03-28,1
20321,401,4229,2013-03-27,431.00,64.65,495.65,0.00,2013-03-28,1
20327,401,4230,2013-03-27,1260.00,189.00,1449.00,0.00,2013-03-28,1
20330,943,4231,2013-03-27,1740.00,261.00,2001.00,0.00,2013-03-28,1
20336,401,4232,2013-03-27,9781.50,1467.23,11248.73,0.00,2013-03-28,1
20342,981,4233,2013-03-27,5715.00,857.25,6572.25,0.00,2013-03-28,1
20346,401,4234,2013-03-27,1860.00,279.00,2139.00,0.00,2013-03-28,1
20352,935,4235,2013-03-27,1942.00,291.30,2233.30,0.00,2013-03-28,1
20357,1,4236,2013-03-27,3128.00,469.20,3597.20,0.00,2013-03-28,1
20360,923,4237,2013-03-27,668.00,100.20,768.20,0.00,2013-03-28,1
20363,1,4238,2013-03-27,500.40,75.06,575.46,0.00,2013-03-28,1
20369,1,4239,2013-03-27,3043.80,456.57,3500.37,0.00,2013-03-28,1
20373,978,4240,2013-03-27,1650.60,247.59,1898.19,0.00,2013-03-28,1
20376,401,4241,2013-03-27,222.00,33.30,255.30,0.00,2013-03-28,1
20381,957,4242,2013-03-27,2401.80,360.27,2762.07,0.00,2013-03-28,1
20384,810,4243,2013-03-27,262.00,39.30,301.30,0.00,2013-03-28,1
20387,880,4244,2013-03-27,585.00,87.75,672.75,0.00,2013-03-28,1
20391,901,4245,2013-03-27,908.00,136.20,1044.20,0.00,2013-03-28,1
20395,933,4246,2013-03-27,10730.00,1609.50,12339.50,0.00,2013-03-28,1
20401,401,4247,2013-03-27,7405.00,1110.75,8515.75,0.00,2013-03-28,1
20404,873,4248,2013-03-27,536.00,80.40,616.40,0.00,2013-03-28,1
20409,1,4249,2013-03-27,3180.00,477.00,3657.00,0.00,2013-03-28,1
20415,939,4250,2013-03-27,712.00,106.80,818.80,0.00,2013-03-28,1
20420,981,4251,2013-03-27,3276.00,491.40,3767.40,0.00,2013-03-28,1
20426,996,4252,2013-03-27,2566.05,384.91,2950.96,0.00,2013-03-28,1
20429,804,4253,2013-03-27,2446.00,366.90,2812.90,0.00,2013-03-28,1
20435,401,4254,2013-03-27,2396.75,359.51,2756.26,0.00,2013-03-28,1
20441,1,4255,2013-03-27,4013.00,601.95,4614.95,0.00,2013-03-28,1
20444,401,4256,2013-03-27,3094.00,464.10,3558.10,0.00,2013-03-28,1
20449,963,4257,2013-03-27,8582.80,1287.42,9870.22,0.00,2013-03-28,1
20587,1,NULL,2013-03-28,0.00,0.00,-86556.42,0.00,2013-03-28,1
20588,401,NULL,2013-03-28,0.00,0.00,-74256.25,0.00,2013-03-28,1
20589,801,NULL,2013-03-28,0.00,0.00,-232.88,0.00,2013-03-28,1
20590,804,NULL,2013-03-28,0.00,0.00,-2812.90,0.00,2013-03-28,1
20591,810,NULL,2013-03-28,0.00,0.00,-301.30,0.00,2013-03-28,1
20592,816,NULL,2013-03-28,0.00,0.00,-861.35,0.00,2013-03-28,1
20593,819,NULL,2013-03-28,0.00,0.00,-533.60,0.00,2013-03-28,1
20594,823,NULL,2013-03-28,0.00,0.00,-1366.89,0.00,2013-03-28,1
20595,837,NULL,2013-03-28,0.00,0.00,-2705.95,0.00,2013-03-28,1
20596,846,NULL,2013-03-28,0.00,0.00,-103.50,0.00,2013-03-28,1
20597,847,NULL,2013-03-28,0.00,0.00,-1889.45,0.00,2013-03-28,1
20598,850,NULL,2013-03-28,0.00,0.00,-2349.45,0.00,2013-03-28,1
20599,866,NULL,2013-03-28,0.00,0.00,-9696.80,0.00,2013-03-28,1
20600,873,NULL,2013-03-28,0.00,0.00,-616.40,0.00,2013-03-28,1
20601,878,NULL,2013-03-28,0.00,0.00,-3565.58,0.00,2013-03-28,1
20602,880,NULL,2013-03-28,0.00,0.00,-672.75,0.00,2013-03-28,1
20603,888,NULL,2013-03-28,0.00,0.00,-6618.25,0.00,2013-03-28,1
20604,901,NULL,2013-03-28,0.00,0.00,-1044.20,0.00,2013-03-28,1
20605,907,NULL,2013-03-28,0.00,0.00,-4227.40,0.00,2013-03-28,1
20606,918,NULL,2013-03-28,0.00,0.00,-1642.20,0.00,2013-03-28,1
20607,923,NULL,2013-03-28,0.00,0.00,-768.20,0.00,2013-03-28,1
20608,933,NULL,2013-03-28,0.00,0.00,-12339.50,0.00,2013-03-28,1
20609,935,NULL,2013-03-28,0.00,0.00,-2233.30,0.00,2013-03-28,1
20610,939,NULL,2013-03-28,0.00,0.00,-818.80,0.00,2013-03-28,1
20611,943,NULL,2013-03-28,0.00,0.00,-2001.00,0.00,2013-03-28,1
20612,957,NULL,2013-03-28,0.00,0.00,-2762.07,0.00,2013-03-28,1
20613,963,NULL,2013-03-28,0.00,0.00,-9870.22,0.00,2013-03-28,1
20614,973,NULL,2013-03-28,0.00,0.00,-22886.15,0.00,2013-03-28,1
20615,974,NULL,2013-03-28,0.00,0.00,-1627.25,0.00,2013-03-28,1
20616,978,NULL,2013-03-28,0.00,0.00,-1898.19,0.00,2013-03-28,1
20617,981,NULL,2013-03-28,0.00,0.00,-10339.65,0.00,2013-03-28,1
20618,986,NULL,2013-03-28,0.00,0.00,-16504.34,0.00,2013-03-28,1
20619,992,NULL,2013-03-28,0.00,0.00,-125.93,0.00,2013-03-28,1
20620,996,NULL,2013-03-28,0.00,0.00,-2950.96,0.00,2013-03-28,1
20622,1,4286,2013-03-28,1944.00,291.60,2235.60,0.00,2013-03-29,1
20624,1,4287,2013-03-28,1728.00,259.20,1987.20,0.00,2013-03-29,1
20626,401,4288,2013-03-28,864.00,129.60,993.60,0.00,2013-03-29,1
20628,401,4289,2013-03-28,2240.00,336.00,2576.00,0.00,2013-03-29,1
20634,401,4290,2013-03-28,2287.00,343.05,2630.05,0.00,2013-03-29,1
20638,401,4291,2013-03-28,7040.00,1056.00,8096.00,0.00,2013-03-29,1
20643,1,4292,2013-03-28,2756.40,413.46,3169.86,0.00,2013-03-29,1
20646,1,4293,2013-03-28,2168.00,325.20,2493.20,0.00,2013-03-29,1
20649,916,4294,2013-03-28,1930.00,289.50,2219.50,0.00,2013-03-29,1
20655,1,4295,2013-03-28,1937.20,290.58,2227.78,0.00,2013-03-29,1
20660,1,4296,2013-03-28,876.25,131.44,1007.69,0.00,2013-03-29,1
20664,1,4297,2013-03-28,363.60,54.54,418.14,0.00,2013-03-29,1
20668,989,4298,2013-03-28,1300.00,195.00,1495.00,0.00,2013-03-29,1
20672,1,4299,2013-03-28,205.40,30.81,236.21,0.00,2013-03-29,1
20675,1,4300,2013-03-28,143.50,21.53,165.03,0.00,2013-03-29,1
20679,825,4301,2013-03-28,917.00,137.55,1054.55,0.00,2013-03-29,1
20683,1,4302,2013-03-28,1450.00,217.50,1667.50,0.00,2013-03-29,1
20686,824,4303,2013-03-28,2220.00,333.00,2553.00,0.00,2013-03-29,1
20692,930,4304,2013-03-28,4076.00,611.40,4687.40,0.00,2013-03-29,1
20695,1,4305,2013-03-28,6680.00,1002.00,7682.00,0.00,2013-03-29,1
20697,1,4306,2013-03-28,245.00,36.75,281.75,0.00,2013-03-29,1
20703,1,4307,2013-03-28,7527.00,1129.05,8656.05,0.00,2013-03-29,1
20707,902,4308,2013-03-28,2222.00,333.30,2555.30,0.00,2013-03-29,1
20712,1,4309,2013-03-28,1354.50,203.18,1557.68,0.00,2013-03-29,1
20715,401,4310,2013-03-28,592.00,88.80,680.80,0.00,2013-03-29,1
20719,401,4311,2013-03-28,11730.50,1759.58,13490.08,0.00,2013-03-29,1
20723,816,4312,2013-03-28,770.00,115.50,885.50,0.00,2013-03-29,1
20729,950,4313,2013-03-28,3884.00,582.60,4466.60,0.00,2013-03-29,1
20735,886,4314,2013-03-28,4375.00,656.25,5031.25,0.00,2013-03-29,1
20739,401,4315,2013-03-28,447.00,67.05,514.05,0.00,2013-03-29,1
20742,401,4316,2013-03-28,1970.00,295.50,2265.50,0.00,2013-03-29,1
20747,1,4317,2013-03-28,2858.00,428.70,3286.70,0.00,2013-03-29,1
20750,1,4318,2013-03-28,2276.00,341.40,2617.40,0.00,2013-03-29,1
20754,1,4319,2013-03-28,342.00,51.30,393.30,0.00,2013-03-29,1
20760,848,4320,2013-03-28,1284.20,192.63,1476.83,0.00,2013-03-29,1
20771,1,NULL,2013-03-29,0.00,0.00,-40083.09,0.00,2013-03-29,1
20772,401,NULL,2013-03-29,0.00,0.00,-31246.08,0.00,2013-03-29,1
20773,816,NULL,2013-03-29,0.00,0.00,-885.50,0.00,2013-03-29,1
20774,824,NULL,2013-03-29,0.00,0.00,-2553.00,0.00,2013-03-29,1
20775,825,NULL,2013-03-29,0.00,0.00,-1054.55,0.00,2013-03-29,1
20776,848,NULL,2013-03-29,0.00,0.00,-1476.83,0.00,2013-03-29,1
20777,886,NULL,2013-03-29,0.00,0.00,-5031.25,0.00,2013-03-29,1
20778,902,NULL,2013-03-29,0.00,0.00,-2555.30,0.00,2013-03-29,1
20779,916,NULL,2013-03-29,0.00,0.00,-2219.50,0.00,2013-03-29,1
20780,930,NULL,2013-03-29,0.00,0.00,-4687.40,0.00,2013-03-29,1
20781,950,NULL,2013-03-29,0.00,0.00,-4466.60,0.00,2013-03-29,1
20782,989,NULL,2013-03-29,0.00,0.00,-1495.00,0.00,2013-03-29,1
20784,859,4321,2013-03-29,888.00,133.20,1021.20,0.00,2013-03-30,1
20786,1,4322,2013-03-29,864.00,129.60,993.60,0.00,2013-03-30,1
20788,1,4323,2013-03-29,864.00,129.60,993.60,0.00,2013-03-30,1
20790,1,4324,2013-03-29,648.00,97.20,745.20,0.00,2013-03-30,1
20794,401,4325,2013-03-29,747.60,112.14,859.74,0.00,2013-03-30,1
20800,934,4326,2013-03-29,406.00,60.90,466.90,0.00,2013-03-30,1
20803,401,4327,2013-03-29,52.00,7.80,59.80,0.00,2013-03-30,1
20807,1,4328,2013-03-29,1636.00,245.40,1881.40,0.00,2013-03-30,1
20810,401,4329,2013-03-29,77.00,11.55,88.55,0.00,2013-03-30,1
20813,870,4330,2013-03-29,1387.00,208.05,1595.05,0.00,2013-03-30,1
20816,1,4331,2013-03-29,6444.00,966.60,7410.60,0.00,2013-03-30,1
20819,1000,4332,2013-03-29,1294.00,194.10,1488.10,0.00,2013-03-30,1
20825,401,4333,2013-03-29,2163.00,324.45,2487.45,0.00,2013-03-30,1
20831,849,4334,2013-03-29,6400.20,960.03,7360.23,0.00,2013-03-30,1
20835,1,4335,2013-03-29,1647.00,247.05,1894.05,0.00,2013-03-30,1
20839,943,4336,2013-03-29,3012.00,451.80,3463.80,0.00,2013-03-30,1
20842,933,4337,2013-03-29,3672.00,550.80,4222.80,0.00,2013-03-30,1
20846,401,4338,2013-03-29,1837.00,275.55,2112.55,0.00,2013-03-30,1
20849,985,4339,2013-03-29,1384.80,207.72,1592.52,0.00,2013-03-30,1
20853,1,4340,2013-03-29,797.00,119.55,916.55,0.00,2013-03-30,1
20859,1,4341,2013-03-29,806.20,120.93,927.13,0.00,2013-03-30,1
20863,962,4342,2013-03-29,2652.00,397.80,3049.80,0.00,2013-03-30,1
20867,401,4343,2013-03-29,242.00,36.30,278.30,0.00,2013-03-30,1
20873,827,4344,2013-03-29,3222.60,483.39,3705.99,0.00,2013-03-30,1
20876,401,4345,2013-03-29,1152.00,172.80,1324.80,0.00,2013-03-30,1
20880,1,4346,2013-03-29,1601.00,240.15,1841.15,0.00,2013-03-30,1
20883,401,4347,2013-03-29,1028.40,154.26,1182.66,0.00,2013-03-30,1
20887,401,4348,2013-03-29,1687.40,253.11,1940.51,0.00,2013-03-30,1
20891,401,4349,2013-03-29,2696.00,404.40,3100.40,0.00,2013-03-30,1
20895,401,4350,2013-03-29,1352.00,202.80,1554.80,0.00,2013-03-30,1
20900,401,4351,2013-03-29,2238.00,335.70,2573.70,0.00,2013-03-30,1
20906,401,4352,2013-03-29,22382.00,3357.30,25739.30,0.00,2013-03-30,1
20911,401,4353,2013-03-29,1024.00,153.60,1177.60,0.00,2013-03-30,1
20916,937,4354,2013-03-29,608.00,91.21,699.21,0.00,2013-03-30,1
20920,912,4355,2013-03-29,3495.40,524.31,4019.71,0.00,2013-03-30,1
20923,1,4356,2013-03-29,4890.00,733.50,5623.50,0.00,2013-03-30,1
20926,1,4357,2013-03-29,1577.00,236.55,1813.55,0.00,2013-03-30,1
20932,1,4358,2013-03-29,3120.80,468.12,3588.92,0.00,2013-03-30,1
20936,401,4359,2013-03-29,893.00,133.95,1026.95,0.00,2013-03-30,1
20940,1,4360,2013-03-29,650.00,97.50,747.50,0.00,2013-03-30,1
20944,1,4361,2013-03-29,354.00,53.10,407.10,0.00,2013-03-30,1
20948,1,4362,2013-03-29,1696.00,254.40,1950.40,0.00,2013-03-30,1
20953,875,4363,2013-03-29,3483.00,522.45,4005.45,0.00,2013-03-30,1
20958,905,4364,2013-03-29,1062.00,159.30,1221.30,0.00,2013-03-30,1
20959,1,NULL,2013-03-30,0.00,0.00,-31734.25,0.00,2013-03-30,1
20960,401,NULL,2013-03-30,0.00,0.00,-45507.11,0.00,2013-03-30,1
20961,827,NULL,2013-03-30,0.00,0.00,-3705.99,0.00,2013-03-30,1
20962,849,NULL,2013-03-30,0.00,0.00,-7360.23,0.00,2013-03-30,1
20963,859,NULL,2013-03-30,0.00,0.00,-1021.20,0.00,2013-03-30,1
20964,870,NULL,2013-03-30,0.00,0.00,-1595.05,0.00,2013-03-30,1
20965,875,NULL,2013-03-30,0.00,0.00,-4005.45,0.00,2013-03-30,1
20966,905,NULL,2013-03-30,0.00,0.00,-1221.30,0.00,2013-03-30,1
20967,912,NULL,2013-03-30,0.00,0.00,-4019.71,0.00,2013-03-30,1
20968,933,NULL,2013-03-30,0.00,0.00,-4222.80,0.00,2013-03-30,1
20969,934,NULL,2013-03-30,0.00,0.00,-466.90,0.00,2013-03-30,1
20970,937,NULL,2013-03-30,0.00,0.00,-699.21,0.00,2013-03-30,1
20971,943,NULL,2013-03-30,0.00,0.00,-3463.80,0.00,2013-03-30,1
20972,962,NULL,2013-03-30,0.00,0.00,-3049.80,0.00,2013-03-30,1
20973,985,NULL,2013-03-30,0.00,0.00,-1592.52,0.00,2013-03-30,1
20974,1000,NULL,2013-03-30,0.00,0.00,-1488.10,0.00,2013-03-30,1
20979,921,4365,2013-03-30,2514.00,377.10,2891.10,0.00,2013-03-31,1
20984,963,4366,2013-03-30,2809.00,421.35,3230.35,0.00,2013-03-31,1
20987,1,4367,2013-03-30,1944.00,291.60,2235.60,0.00,2013-03-31,1
20990,879,4368,2013-03-30,1011.20,151.68,1162.88,0.00,2013-03-31,1
20996,965,4369,2013-03-30,1165.00,174.75,1339.75,0.00,2013-03-31,1
20999,401,4370,2013-03-30,818.00,122.70,940.70,0.00,2013-03-31,1
21002,401,4371,2013-03-30,424.00,63.60,487.60,0.00,2013-03-31,1
21005,831,4372,2013-03-30,1408.80,211.32,1620.12,0.00,2013-03-31,1
21009,401,4373,2013-03-30,693.00,103.95,796.95,0.00,2013-03-31,1
21013,401,4374,2013-03-30,6462.00,969.30,7431.30,0.00,2013-03-31,1
21018,1,4375,2013-03-30,4017.00,602.55,4619.55,0.00,2013-03-31,1
21021,1,4376,2013-03-30,1905.00,285.75,2190.75,0.00,2013-03-31,1
21026,401,4377,2013-03-30,6840.00,1026.00,7866.00,0.00,2013-03-31,1
21031,401,4378,2013-03-30,4593.50,689.03,5282.53,0.00,2013-03-31,1
21037,911,4379,2013-03-30,5202.00,780.30,5982.30,0.00,2013-03-31,1
21040,401,4380,2013-03-30,2416.00,362.40,2778.40,0.00,2013-03-31,1
21043,401,4381,2013-03-30,490.00,73.50,563.50,0.00,2013-03-31,1
21045,1,4382,2013-03-30,4950.00,742.50,5692.50,0.00,2013-03-31,1
21050,1,4383,2013-03-30,1304.00,195.60,1499.60,0.00,2013-03-31,1
21051,1,NULL,2013-03-31,0.00,0.00,-16238.00,0.00,2013-03-31,1
21052,401,NULL,2013-03-31,0.00,0.00,-26146.98,0.00,2013-03-31,1
21053,831,NULL,2013-03-31,0.00,0.00,-1620.12,0.00,2013-03-31,1
21054,879,NULL,2013-03-31,0.00,0.00,-1162.88,0.00,2013-03-31,1
21055,911,NULL,2013-03-31,0.00,0.00,-5982.30,0.00,2013-03-31,1
21056,921,NULL,2013-03-31,0.00,0.00,-2891.10,0.00,2013-03-31,1
21057,963,NULL,2013-03-31,0.00,0.00,-3230.35,0.00,2013-03-31,1
21058,965,NULL,2013-03-31,0.00,0.00,-1339.75,0.00,2013-03-31,1
21077,926,4384,2013-04-01,3200.00,480.00,3680.00,0.00,2013-04-02,1
21079,1,4385,2013-04-01,2160.00,324.00,2484.00,0.00,2013-04-02,1
21081,825,4386,2013-04-01,864.00,129.60,993.60,0.00,2013-04-02,1
21083,875,4387,2013-04-01,864.00,129.60,993.60,0.00,2013-04-02,1
21085,401,4388,2013-04-01,444.00,66.60,510.60,0.00,2013-04-02,1
21087,1,4389,2013-04-01,1296.00,194.40,1490.40,0.00,2013-04-02,1
21092,1,4390,2013-04-01,2301.80,345.27,2647.07,0.00,2013-04-02,1
21097,928,4391,2013-04-01,6375.00,956.25,7331.25,0.00,2013-04-02,1
21101,401,4392,2013-04-01,2345.70,351.86,2697.56,0.00,2013-04-02,1
21106,401,4393,2013-04-01,722.50,108.38,830.88,0.00,2013-04-02,1
21111,841,4394,2013-04-01,744.00,111.60,855.60,0.00,2013-04-02,1
21116,840,4395,2013-04-01,2665.00,399.75,3064.75,0.00,2013-04-02,1
21119,401,4396,2013-04-01,2808.00,421.20,3229.20,0.00,2013-04-02,1
21123,831,4397,2013-04-01,3778.00,566.70,4344.70,0.00,2013-04-02,1
21126,1,4398,2013-04-01,1456.00,218.40,1674.40,0.00,2013-04-02,1
21132,1,4399,2013-04-01,665.00,99.75,764.75,0.00,2013-04-02,1
21135,873,4400,2013-04-01,144.00,21.60,165.60,0.00,2013-04-02,1
21139,401,4401,2013-04-01,662.00,99.30,761.30,0.00,2013-04-02,1
21142,961,4402,2013-04-01,1489.80,223.47,1713.27,0.00,2013-04-02,1
21145,846,4403,2013-04-01,42.00,6.30,48.30,0.00,2013-04-02,1
21149,1,4404,2013-04-01,6904.00,1035.60,7939.60,0.00,2013-04-02,1
21155,934,4405,2013-04-01,595.00,89.25,684.25,0.00,2013-04-02,1
21159,983,4406,2013-04-01,413.00,61.95,474.95,0.00,2013-04-02,1
21164,879,4407,2013-04-01,15668.00,2350.20,18018.20,0.00,2013-04-02,1
21168,401,4408,2013-04-01,13487.00,2023.05,15510.05,0.00,2013-04-02,1
21172,401,4409,2013-04-01,2772.00,415.80,3187.80,0.00,2013-04-02,1
21178,1,4410,2013-04-01,1903.00,285.45,2188.45,0.00,2013-04-02,1
21183,401,4411,2013-04-01,2231.00,334.65,2565.65,0.00,2013-04-02,1
21186,1,4412,2013-04-01,472.00,70.80,542.80,0.00,2013-04-02,1
21191,401,4413,2013-04-01,1688.00,253.20,1941.20,0.00,2013-04-02,1
21195,926,4414,2013-04-01,2648.00,397.20,3045.20,0.00,2013-04-02,1
21198,1,4415,2013-04-01,1039.00,155.85,1194.85,0.00,2013-04-02,1
21202,924,4416,2013-04-01,3916.00,587.40,4503.40,0.00,2013-04-02,1
21206,1,4417,2013-04-01,3042.00,456.30,3498.30,0.00,2013-04-02,1
21209,1,4418,2013-04-01,1980.00,297.00,2277.00,0.00,2013-04-02,1
21214,401,4419,2013-04-01,517.50,77.63,595.13,0.00,2013-04-02,1
21217,816,4420,2013-04-01,226.75,34.01,260.76,0.00,2013-04-02,1
21220,875,4421,2013-04-01,599.60,89.94,689.54,0.00,2013-04-02,1
21224,840,4422,2013-04-01,2251.25,337.69,2588.94,0.00,2013-04-02,1
21230,401,4423,2013-04-01,720.20,108.03,828.23,0.00,2013-04-02,1
21233,944,4424,2013-04-01,1848.00,277.20,2125.20,0.00,2013-04-02,1
21238,1,4425,2013-04-01,1830.40,274.56,2104.96,0.00,2013-04-02,1
21241,401,4426,2013-04-01,1062.50,159.38,1221.88,0.00,2013-04-02,1
21247,401,4427,2013-04-01,5710.00,856.50,6566.50,0.00,2013-04-02,1
21251,843,4428,2013-04-01,459.20,68.88,528.08,0.00,2013-04-02,1
21256,1,4429,2013-04-01,3023.50,453.53,3477.03,0.00,2013-04-02,1
21260,401,4430,2013-04-01,610.00,91.50,701.50,0.00,2013-04-02,1
21265,848,4431,2013-04-01,1209.60,181.44,1391.04,0.00,2013-04-02,1
21271,1,4432,2013-04-01,6680.00,1002.00,7682.00,0.00,2013-04-02,1
21277,1,4433,2013-04-01,1232.00,184.80,1416.80,0.00,2013-04-02,1
21281,915,4434,2013-04-01,1257.00,188.55,1445.55,0.00,2013-04-02,1
21286,401,4435,2013-04-01,516.20,77.43,593.63,0.00,2013-04-02,1
21290,401,4436,2013-04-01,1759.80,263.97,2023.77,0.00,2013-04-02,1
21294,1,4437,2013-04-01,4542.00,681.30,5223.30,0.00,2013-04-02,1
21300,401,4438,2013-04-01,3036.00,455.40,3491.40,0.00,2013-04-02,1
21306,978,4439,2013-04-01,3771.00,565.65,4336.65,0.00,2013-04-02,1
21311,852,4440,2013-04-01,722.25,108.34,830.59,0.00,2013-04-02,1
21314,401,4441,2013-04-01,480.00,72.00,552.00,0.00,2013-04-02,1
21318,835,4442,2013-04-01,621.00,93.15,714.15,0.00,2013-04-02,1
21323,939,4443,2013-04-01,835.50,125.33,960.83,0.00,2013-04-02,1
21329,1,4444,2013-04-01,1797.50,269.63,2067.13,0.00,2013-04-02,1
21334,1,4445,2013-04-01,2039.00,305.85,2344.85,0.00,2013-04-02,1
21338,401,4446,2013-04-01,982.00,147.30,1129.30,0.00,2013-04-02,1
21344,872,4447,2013-04-01,3771.25,565.69,4336.94,0.00,2013-04-02,1
21347,903,4448,2013-04-01,2358.00,353.70,2711.70,0.00,2013-04-02,1
21351,1,4449,2013-04-01,1668.00,250.20,1918.20,0.00,2013-04-02,1
21355,1,4450,2013-04-01,275.00,41.25,316.25,0.00,2013-04-02,1
21360,1,4451,2013-04-01,1836.00,275.40,2111.40,0.00,2013-04-02,1
21363,401,4452,2013-04-01,2570.00,385.50,2955.50,0.00,2013-04-02,1
21366,401,4453,2013-04-01,1629.00,244.35,1873.35,0.00,2013-04-02,1
21369,401,4454,2013-04-01,1674.00,251.10,1925.10,0.00,2013-04-02,1
21374,401,4455,2013-04-01,457.00,68.55,525.55,0.00,2013-04-02,1
21377,1,4456,2013-04-01,339.00,50.85,389.85,0.00,2013-04-02,1
21380,1,4457,2013-04-01,530.00,79.50,609.50,0.00,2013-04-02,1
21384,960,4458,2013-04-01,948.00,142.20,1090.20,0.00,2013-04-02,1
21388,1,4459,2013-04-01,4270.00,640.50,4910.50,0.00,2013-04-02,1
21393,401,4460,2013-04-01,1263.00,189.45,1452.45,0.00,2013-04-02,1
21396,401,4461,2013-04-01,2266.80,340.02,2606.82,0.00,2013-04-02,1
21399,942,4462,2013-04-01,1175.00,176.25,1351.25,0.00,2013-04-02,1
21402,401,4463,2013-04-01,1070.00,160.50,1230.50,0.00,2013-04-02,1
21408,1,4464,2013-04-01,7840.00,1176.00,9016.00,0.00,2013-04-02,1
21412,905,4465,2013-04-01,1306.00,195.90,1501.90,0.00,2013-04-02,1
21415,401,4466,2013-04-01,143.00,21.45,164.45,0.00,2013-04-02,1
21418,969,4467,2013-04-01,446.20,66.93,513.13,0.00,2013-04-02,1
21423,994,4468,2013-04-01,2182.00,327.30,2509.30,0.00,2013-04-02,1
21427,924,4469,2013-04-01,3819.00,572.85,4391.85,0.00,2013-04-02,1
